//single phase coef Number:=42,    upsample factor:=160,     downsample factor:=147
 3766,-6407,17364,23373,-6273, 3187,
-1830, 1050, -546,  205,   24, -172,
  259, -299,  304, -284,  250, -209,
  170, -136,   99,  223,   21,   -3,
   -2,    7,  184,  171, -162,  166,
 -175,  178, -165,  127,  -55,  -59,
  225, -453,  759,-1165, 1715,-2502,
 3768,-6382,17124,23572,-6235, 3147,
-1794, 1018, -519,  183,   42, -187,
  270, -307,  309, -288,  251, -209,
  170, -135,   96,  224,   22,   -3,
   -2,    7,  183,  173, -162,  165,
 -173,  174, -160,  120,  -46,  -70,
  238, -468,  775,-1181, 1730,-2513,
 3770,-6354,16883,23769,-6194, 3106,
-1757,  986, -491,  160,   61, -201,
  281, -315,  315, -291,  253, -210,
  169, -133,   93,  225,   23,   -3,
   -2,    6,  181,  175, -162,  164,
 -170,  171, -154,  113,  -37,  -81,
  251, -483,  790,-1197, 1744,-2523,
 3770,-6324,16642,23964,-6151, 3063,
-1720,  954, -464,  137,   79, -216,
  292, -323,  320, -294,  254, -210,
  168, -132,   90,  226,   23,   -3,
   -2,    6,  180,  177, -162,  163,
 -168,  167, -149,  106,  -28,  -92,
  264, -497,  806,-1212, 1758,-2532,
 3768,-6292,16399,24157,-6105, 3019,
-1681,  921, -436,  114,   98, -230,
  303, -330,  325, -297,  256, -210,
  167, -130,   87,  227,   24,   -3,
   -2,    6,  178,  180, -162,  162,
 -166,  164, -144,   99,  -19, -103,
  277, -511,  821,-1227, 1771,-2541,
 3766,-6259,16156,24348,-6057, 2973,
-1642,  887, -408,   91,  117, -245,
  314, -338,  330, -300,  257, -210,
  167, -128,   85,  229,   25,   -3,
   -2,    5,  177,  182, -162,  161,
 -164,  160, -139,   92,  -10, -114,
  289, -525,  835,-1241, 1783,-2548,
 3762,-6223,15913,24536,-6006, 2926,
-1602,  854, -380,   68,  135, -259,
  325, -346,  335, -302,  258, -210,
  166, -127,   82,  230,   26,   -3,
   -2,    5,  175,  184, -162,  160,
 -161,  156, -134,   85,   -1, -125,
  302, -539,  850,-1255, 1795,-2555,
 3757,-6186,15669,24722,-5953, 2878,
-1561,  819, -351,   45,  154, -274,
  335, -353,  339, -305,  259, -210,
  165, -125,   79,  231,   26,   -3,
   -1,    5,  174,  186, -162,  159,
 -159,  153, -128,   78,    8, -136,
  314, -553,  864,-1269, 1806,-2560,
 3750,-6147,15424,24906,-5897, 2829,
-1520,  785, -323,   21,  172, -288,
  346, -360,  344, -308,  260, -210,
  164, -123,   76,  232,   27,   -3,
   -1,    4,  172,  188, -162,  157,
 -157,  149, -123,   70,   17, -146,
  326, -566,  878,-1282, 1817,-2565,
 3743,-6106,15179,25087,-5838, 2779,
-1478,  750, -294,   -2,  191, -302,
  356, -368,  349, -310,  261, -210,
  163, -121,   73,  233,   28,   -3,
   -1,    4,  171,  190, -162,  156,
 -154,  145, -118,   63,   26, -157,
  338, -579,  891,-1294, 1826,-2569,
 3734,-6063,14933,25266,-5777, 2727,
-1435,  714, -265,  -26,  209, -316,
  367, -375,  353, -313,  262, -209,
  161, -119,   70,  234,   28,   -3,
   -1,    4,  169,  192, -162,  155,
 -152,  141, -112,   56,   34, -168,
  350, -592,  904,-1306, 1836,-2572,
 3724,-6019,14687,25442,-5713, 2674,
-1392,  679, -235,  -49,  228, -330,
  377, -382,  358, -315,  263, -209,
  160, -118,   67,  235,   29,   -4,
   -1,    3,  168,  194, -162,  153,
 -149,  137, -107,   49,   43, -178,
  362, -605,  917,-1318, 1844,-2574,
 3712,-5973,14441,25617,-5647, 2619,
-1348,  642, -206,  -73,  246, -344,
  387, -389,  362, -317,  263, -208,
  159, -116,   64,  236,   30,   -4,
   -1,    3,  166,  196, -161,  152,
 -147,  133, -102,   42,   52, -188,
  374, -617,  929,-1329, 1852,-2575,
 3700,-5925,14194,25788,-5578, 2564,
-1303,  606, -176,  -97,  265, -358,
  397, -396,  366, -319,  264, -208,
  158, -114,   61,  237,   31,   -4,
   -1,    3,  165,  198, -161,  150,
 -144,  130,  -96,   35,   61, -199,
  385, -629,  941,-1340, 1859,-2575,
 3686,-5875,13948,25957,-5507, 2507,
-1258,  569, -147, -120,  283, -372,
  407, -402,  370, -321,  264, -207,
  156, -112,   59,  238,   32,   -4,
   -1,    2,  163,  200, -161,  149,
 -141,  126,  -91,   28,   69, -209,
  397, -641,  953,-1350, 1866,-2575,
 3671,-5824,13701,26124,-5433, 2449,
-1212,  532, -117, -144,  302, -386,
  417, -409,  374, -323,  265, -207,
  155, -110,   56,  239,   32,   -4,
   -1,    2,  161,  202, -160,  147,
 -139,  122,  -85,   21,   78, -219,
  408, -653,  964,-1359, 1871,-2573,
 3655,-5771,13453,26288,-5356, 2390,
-1165,  495,  -87, -168,  320, -400,
  427, -415,  378, -325,  265, -206,
  154, -108,   53,  240,   33,   -4,
   -1,    2,  160,  204, -160,  146,
 -136,  118,  -80,   14,   87, -229,
  419, -664,  975,-1368, 1877,-2571,
 3637,-5717,13206,26449,-5277, 2330,
-1118,  457,  -57, -191,  338, -413,
  436, -422,  382, -327,  265, -205,
  152, -105,   50,  241,   34,   -4,
   -1,    2,  158,  206, -159,  144,
 -133,  114,  -74,    7,   95, -238,
  429, -675,  986,-1377, 1881,-2568,
 3619,-5661,12959,26608,-5195, 2269,
-1070,  419,  -26, -215,  357, -427,
  446, -428,  385, -328,  265, -204,
  150, -103,   47,  242,   35,   -4,
   -1,    1,  157,  207, -159,  142,
 -130,  109,  -69,    0,  103, -248,
  440, -686,  996,-1385, 1885,-2564,
 3599,-5603,12711,26763,-5110, 2206,
-1021,  381,    4, -239,  375, -440,
  455, -434,  389, -330,  265, -203,
  149, -101,   44,  243,   36,   -4,
   -1,    1,  155,  209, -158,  140,
 -127,  105,  -63,   -7,  112, -258,
  451, -697, 1006,-1393, 1888,-2559,
 3578,-5544,12464,26917,-5023, 2143,
 -972,  342,   35, -263,  393, -454,
  464, -440,  392, -331,  265, -202,
  147,  -99,   41,  244,   36,   -4,
   -1,    1,  154,  211, -158,  139,
 -125,  101,  -58,  -14,  120, -267,
  461, -707, 1015,-1400, 1891,-2553,
 3556,-5484,12217,27067,-4933, 2078,
 -923,  303,   65, -286,  411, -467,
  473, -446,  395, -332,  265, -201,
  146,  -97,   38,  245,   37,   -4,
   -1,    1,  152,  213, -157,  137,
 -122,   97,  -52,  -21,  128, -277,
  471, -717, 1024,-1406, 1892,-2546,
 3533,-5422,11970,27215,-4841, 2012,
 -873,  264,   96, -310,  429, -480,
  482, -451,  398, -334,  265, -200,
  144,  -94,   35,  246,   38,   -4,
   -1,    0,  151,  214, -156,  135,
 -119,   93,  -47,  -28,  137, -286,
  481, -727, 1033,-1412, 1894,-2539,
 3509,-5359,11723,27359,-4746, 1945,
 -822,  225,  126, -334,  446, -493,
  491, -457,  401, -335,  265, -199,
  142,  -92,   32,  246,   39,   -4,
   -1,    0,  149,  216, -155,  133,
 -116,   89,  -41,  -34,  145, -295,
  490, -736, 1041,-1418, 1894,-2530,
 3484,-5294,11476,27501,-4649, 1877,
 -771,  185,  157, -357,  464, -505,
  500, -462,  404, -336,  264, -198,
  140,  -90,   29,  247,   40,   -4,
   -1,    0,  148,  218, -155,  131,
 -113,   85,  -36,  -41,  153, -304,
  500, -746, 1049,-1423, 1894,-2521,
 3458,-5228,11229,27640,-4548, 1808,
 -720,  145,  188, -381,  482, -518,
  509, -468,  407, -336,  264, -196,
  138,  -87,   26,  248,   41,   -4,
   -1,    0,  146,  219, -154,  129,
 -110,   80,  -30,  -48,  161, -313,
  509, -755, 1057,-1428, 1893,-2511,
 3430,-5161,10983,27776,-4446, 1738,
 -668,  106,  219, -405,  499, -530,
  517, -473,  410, -337,  263, -195,
  136,  -85,   23,  249,   42,   -4,
   -1,    0,  145,  221, -153,  127,
 -107,   76,  -25,  -55,  169, -322,
  518, -763, 1064,-1432, 1892,-2500,
 3402,-5092,10737,27910,-4340, 1667,
 -615,   65,  250, -428,  517, -543,
  525, -478,  412, -338,  263, -194,
  134,  -83,   20,  249,   43,   -4,
   -1,   -1,  143,  223, -152,  125,
 -103,   72,  -19,  -62,  177, -330,
  527, -772, 1071,-1435, 1890,-2488,
 3372,-5023,10492,28040,-4233, 1595,
 -562,   25,  280, -451,  534, -555,
  533, -483,  414, -338,  262, -192,
  132,  -80,   18,  250,   44,   -4,
   -1,   -1,  141,  224, -151,  123,
 -100,   68,  -14,  -68,  184, -339,
  536, -780, 1077,-1439, 1887,-2476,
 3342,-4952,10247,28167,-4122, 1522,
 -509,  -15,  311, -475,  551, -567,
  541, -487,  417, -339,  261, -190,
  130,  -78,   15,  251,   45,   -4,
   -1,   -1,  140,  226, -150,  121,
  -97,   63,   -8,  -75,  192, -347,
  544, -788, 1083,-1441, 1884,-2463,
 3310,-4879,10002,28291,-4009, 1448,
 -455,  -56,  342, -498,  568, -579,
  549, -492,  419, -339,  260, -189,
  128,  -75,   12,  252,   45,   -4,
   -1,   -1,  138,  227, -149,  119,
  -94,   59,   -3,  -82,  200, -355,
  553, -795, 1089,-1443, 1880,-2448,
 3278,-4806, 9758,28412,-3893, 1373,
 -401,  -97,  373, -521,  585, -591,
  557, -496,  421, -339,  259, -187,
  126,  -73,    9,  252,   46,   -4,
   -1,   -1,  137,  228, -148,  116,
  -91,   55,    2,  -88,  207, -363,
  561, -802, 1094,-1445, 1875,-2434,
 3245,-4732, 9515,28531,-3775, 1297,
 -347, -137,  404, -544,  601, -602,
  564, -500,  422, -339,  258, -185,
  124,  -70,    6,  253,   47,   -4,
   -1,   -2,  135,  230, -147,  114,
  -88,   51,    8,  -95,  214, -371,
  569, -809, 1099,-1446, 1870,-2418,
 3210,-4656, 9272,28646,-3654, 1220,
 -292, -178,  434, -567,  618, -614,
  571, -505,  424, -339,  257, -183,
  121,  -68,    3,  253,   48,   -4,
   -1,   -2,  134,  231, -145,  112,
  -84,   46,   13, -101,  222, -379,
  576, -816, 1103,-1446, 1864,-2401,
 3175,-4579, 9030,28757,-3531, 1143,
 -237, -219,  465, -589,  634, -625,
  578, -508,  426, -339,  256, -181,
  119,  -65,    0,  254,   49,   -4,
   -1,   -2,  132,  232, -144,  110,
  -81,   42,   19, -107,  229, -387,
  584, -822, 1107,-1446, 1858,-2384,
 3139,-4502, 8789,28866,-3405, 1064,
 -181, -260,  496, -612,  650, -636,
  585, -512,  427, -339,  254, -179,
  117,  -62,   -3,  255,   50,   -4,
   -1,   -2,  131,  234, -143,  107,
  -78,   38,   24, -114,  236, -394,
  591, -828, 1111,-1446, 1851,-2366,
 3101,-4423, 8548,28972,-3277,  985,
 -125, -301,  526, -634,  666, -647,
  592, -516,  428, -338,  253, -177,
  114,  -60,   -6,  255,   51,   -5,
   -1,   -2,  129,  235, -142,  105,
  -75,   33,   29, -120,  243, -402,
  598, -834, 1114,-1445, 1843,-2348,
 3063,-4343, 8308,29074,-3146,  904,
  -69, -343,  557, -657,  682, -657,
  599, -519,  429, -338,  251, -175,
  112,  -57,   -9,  256,   52,   -5,
   -1,   -2,  128,  236, -140,  103,
  -71,   29,   35, -126,  250, -409,
  605, -840, 1117,-1444, 1835,-2328,
 3024,-4263, 8069,29173,-3013,  823,
  -13, -384,  587, -679,  698, -668,
  605, -522,  430, -337,  250, -173,
  109,  -55,  -11,  256,   54,   -5,
   -1,   -2,  126,  238, -139,  100,
  -68,   25,   40, -132,  257, -416,
  611, -845, 1120,-1442, 1826,-2308,
 2985,-4182, 7831,29269,-2877,  742,
   44, -425,  618, -701,  713, -678,
  611, -526,  431, -336,  248, -171,
  107,  -52,  -14,  257,   55,   -5,
   -1,   -3,  125,  239, -137,   98,
  -65,   20,   45, -139,  263, -423,
  617, -850, 1122,-1439, 1816,-2287,
 2944,-4099, 7594,29362,-2738,  659,
  101, -466,  648, -723,  728, -688,
  617, -528,  432, -336,  246, -169,
  104,  -49,  -17,  257,   56,   -5,
   -1,   -3,  123,  240, -136,   95,
  -61,   16,   50, -145,  270, -429,
  624, -854, 1124,-1437, 1806,-2265,
 2903,-4016, 7357,29451,-2598,  576,
  158, -508,  678, -744,  743, -698,
  623, -531,  432, -335,  244, -166,
  102,  -46,  -20,  257,   57,   -5,
   -1,   -3,  122,  241, -134,   93,
  -58,   12,   56, -151,  277, -436,
  629, -859, 1125,-1433, 1796,-2243,
 2861,-3932, 7122,29538,-2454,  492,
  215, -549,  708, -766,  758, -707,
  629, -534,  433, -334,  242, -164,
   99,  -44,  -23,  258,   58,   -5,
   -1,   -3,  120,  242, -133,   90,
  -54,    8,   61, -157,  283, -442,
  635, -862, 1126,-1429, 1784,-2220,
 2818,-3848, 6888,29620,-2309,  407,
  273, -590,  737, -787,  773, -717,
  634, -536,  433, -332,  240, -161,
   97,  -41,  -26,  258,   59,   -5,
    0,   -3,  119,  243, -131,   88,
  -51,    3,   66, -162,  289, -448,
  640, -866, 1126,-1425, 1773,-2197,
 2774,-3762, 6654,29700,-2160,  322,
  331, -631,  767, -808,  787, -726,
  639, -538,  433, -331,  238, -159,
   94,  -38,  -28,  258,   60,   -5,
    0,   -3,  117,  244, -130,   85,
  -48,   -1,   71, -168,  295, -454,
  646, -869, 1127,-1420, 1760,-2172,
 2729,-3676, 6422,29776,-2010,  236,
  388, -672,  797, -829,  801, -735,
  644, -540,  433, -330,  236, -156,
   91,  -35,  -31,  259,   61,   -5,
    0,   -3,  116,  245, -128,   83,
  -44,   -5,   76, -174,  301, -460,
  650, -872, 1126,-1415, 1747,-2147,
 2684,-3589, 6191,29849,-1857,  149,
  446, -713,  826, -849,  815, -744,
  649, -542,  433, -328,  234, -153,
   88,  -33,  -34,  259,   62,   -5,
    0,   -3,  114,  246, -126,   80,
  -41,   -9,   81, -179,  307, -466,
  655, -875, 1126,-1409, 1734,-2122,
 2638,-3502, 5962,29918,-1702,   62,
  504, -754,  855, -870,  829, -752,
  654, -544,  433, -327,  231, -151,
   86,  -30,  -37,  259,   63,   -5,
    0,   -4,  113,  247, -125,   77,
  -38,  -14,   86, -185,  313, -471,
  660, -878, 1125,-1403, 1720,-2095,
 2592,-3414, 5733,29984,-1544,  -26,
  562, -795,  884, -890,  842, -760,
  658, -546,  432, -325,  229, -148,
   83,  -27,  -39,  259,   64,   -5,
    0,   -4,  112,  248, -123,   75,
  -34,  -18,   91, -190,  319, -477,
  664, -880, 1123,-1396, 1705,-2069,
 2544,-3325, 5506,30047,-1384, -114,
  621, -835,  912, -909,  855, -769,
  662, -547,  432, -323,  226, -145,
   80,  -24,  -42,  260,   66,   -5,
    0,   -4,  110,  249, -121,   72,
  -31,  -22,   96, -196,  324, -482,
  668, -881, 1122,-1389, 1690,-2041,
 2496,-3236, 5280,30106,-1222, -203,
  679, -876,  941, -929,  868, -776,
  666, -548,  431, -321,  224, -142,
   77,  -21,  -45,  260,   67,   -5,
    0,   -4,  109,  250, -119,   69,
  -27,  -26,  101, -201,  330, -487,
  672, -883, 1120,-1382, 1674,-2013,
 2448,-3147, 5055,30162,-1057, -292,
  737, -916,  969, -948,  881, -784,
  670, -549,  430, -319,  221, -139,
   74,  -19,  -48,  260,   68,   -5,
    0,   -4,  107,  250, -117,   67,
  -24,  -30,  105, -206,  335, -492,
  675, -884, 1117,-1374, 1658,-1984,
 2399,-3057, 4832,30215, -890, -382,
  795, -956,  997, -967,  893, -791,
  673, -550,  429, -317,  218, -136,
   71,  -16,  -50,  260,   69,   -5,
    0,   -4,  106,  251, -115,   64,
  -20,  -34,  110, -212,  340, -496,
  678, -885, 1114,-1365, 1641,-1955,
 2349,-2966, 4610,30264, -721, -472,
  854, -996, 1025, -986,  905, -798,
  677, -550,  428, -314,  215, -133,
   68,  -13,  -53,  260,   70,   -5,
    0,   -4,  104,  252, -113,   61,
  -17,  -38,  115, -217,  345, -501,
  681, -886, 1111,-1356, 1624,-1925,
 2298,-2875, 4390,30309, -550, -562,
  912,-1036, 1052,-1005,  917, -805,
  680, -551,  426, -312,  212, -130,
   65,  -10,  -55,  260,   72,   -5,
    0,   -4,  103,  253, -112,   58,
  -14,  -43,  120, -222,  350, -505,
  684, -886, 1107,-1347, 1606,-1895,
 2248,-2784, 4171,30351, -376, -653,
  970,-1075, 1079,-1023,  929, -812,
  683, -551,  425, -309,  209, -127,
   62,   -7,  -58,  260,   73,   -5,
    0,   -4,  102,  253, -109,   56,
  -10,  -47,  124, -226,  355, -509,
  687, -886, 1103,-1337, 1588,-1864,
 2196,-2692, 3954,30390, -200, -745,
 1028,-1115, 1106,-1041,  940, -818,
  685, -551,  423, -307,  206, -124,
   59,   -4,  -61,  260,   74,   -5,
    0,   -4,  100,  254, -107,   53,
   -7,  -51,  129, -231,  360, -513,
  689, -886, 1099,-1327, 1569,-1833,
 2144,-2600, 3738,30425,  -22, -836,
 1086,-1154, 1133,-1059,  951, -824,
  688, -551,  421, -304,  203, -120,
   56,   -1,  -63,  260,   75,   -5,
    0,   -4,   99,  254, -105,   50,
   -3,  -55,  133, -236,  364, -516,
  691, -885, 1094,-1316, 1550,-1801,
 2092,-2508, 3524,30457,  158, -928,
 1144,-1193, 1159,-1076,  962, -830,
  690, -551,  419, -301,  200, -117,
   53,    1,  -66,  260,   76,   -5,
    0,   -4,   97,  255, -103,   47,
    0,  -59,  138, -241,  368, -520,
  693, -884, 1089,-1305, 1530,-1768,
 2039,-2416, 3311,30485,  340,-1020,
 1202,-1231, 1185,-1093,  972, -835,
  692, -550,  417, -298,  196, -114,
   49,    4,  -68,  260,   78,   -5,
    0,   -4,   96,  256, -101,   44,
    3,  -63,  142, -245,  373, -523,
  695, -883, 1084,-1294, 1510,-1736,
 1985,-2323, 3100,30509,  525,-1113,
 1259,-1270, 1211,-1110,  982, -840,
  694, -549,  415, -295,  193, -110,
   46,    7,  -71,  260,   79,   -5,
    0,   -4,   95,  256,  -99,   42,
    7,  -66,  146, -250,  377, -526,
  696, -881, 1078,-1282, 1490,-1702,
 1932,-2230, 2891,30530,  711,-1205,
 1317,-1308, 1236,-1126,  992, -845,
  695, -549,  413, -292,  189, -107,
   43,   10,  -73,  260,   80,   -5,
    0,   -5,   93,  257,  -97,   39,
   10,  -70,  151, -254,  381, -529,
  697, -879, 1072,-1270, 1469,-1668,
 1877,-2137, 2684,30548,  900,-1298,
 1374,-1345, 1261,-1142, 1002, -850,
  696, -548,  410, -288,  186, -103,
   40,   13,  -76,  260,   81,   -5,
    0,   -5,   92,  257,  -95,   36,
   14,  -74,  155, -258,  385, -532,
  698, -877, 1066,-1257, 1447,-1634,
 1823,-2044, 2478,30562, 1090,-1391,
 1431,-1383, 1286,-1158, 1011, -854,
  697, -546,  407, -285,  182, -100,
   37,   16,  -78,  259,   83,   -5,
    0,   -5,   91,  257,  -92,   33,
   17,  -78,  159, -262,  388, -535,
  699, -875, 1059,-1244, 1425,-1599,
 1768,-1951, 2274,30573, 1283,-1484,
 1488,-1420, 1310,-1173, 1019, -859,
  698, -545,  404, -281,  178,  -96,
   33,   19,  -81,  259,   84,   -5,
    0,   -5,   89,  258,  -90,   30,
   20,  -82,  163, -266,  392, -537,
  699, -872, 1052,-1230, 1403,-1564,
 1712,-1858, 2072,30580, 1477,-1578,
 1545,-1456, 1334,-1188, 1028, -862,
  699, -543,  402, -278,  175,  -93,
   30,   22,  -83,  259,   85,   -5,
   -2,   -5,   88,  258,  -88,   27,
   24,  -85,  167, -270,  395, -539,
  699, -869, 1044,-1217, 1380,-1529,
 1657,-1764, 1872,30583, 1674,-1671,
 1601,-1493, 1357,-1202, 1036, -866,
  699, -541,  398, -274,  171,  -89,
   27,   25,  -85,  259,   87,   -5,
